id,num_rhyming_lines,num_perfectly_rhyming_lines,num_lines,rhyming_line_pairs
english-ed2/ep2493/Z200665527,49.0,34.0,59.0,"[('""Land!"" from the breezy masthead cried', 'A sailor, looking over the wide', 0.7453559924999299), ('Bright waters towards his native shore,', 'Whither the full sailed vessel boar.', 0), ('Lengthening a grey line flecked with green,', 'His bronze face lit in the wavy sheen --', 0), ('Goes down behind the harbour hill,"" --', 'Her couch a beauteous from lay still.', 0), ('The azure eyes were closed; dim death,', 'Alas! had stopped her gentle breath,', 0), (""Just as the morning's low rose cloud"", 'With her sweet soul withdrew: and loud', 0), (""Just as the morning's low rose cloud"", 'The sailors sobbed around her shroud.', 0), ('Edged the lone ocean, whose last sphere', 'So fair was she, so young. So dear', 0), (""Just as the morning's low rose cloud"", 'Simple and gay, had made her, while', 0.8660254037844387), ('Simple and gay, had made her, while', 'Mountains, and woods divinely smile,', 0.7264831572567789), ('From the rich South, whose leafy strand,', 'She voyaged to her Native Land.', 0), ('White as the sunny tropic spray,', 'The robe that wrapped her tender clay;', 0), ('While with her gold, luxuriant hair,', 'And cheek, Like summer crescent fair,', 0), ('While with her gold, luxuriant hair,', 'Dimly the simple soft sea air', 0), ('Streamed from the coral-cinctured brow', 'Played; and the wave-lights passed the prow', 0), ('The robe that wrapped her tender clay;', 'Under the warm wind-stretched sail,', 0.7453559924999299), ('Down the ridged rolling billows glanced', 'With a lifelike gleam on her face, entranced,', 0.33541019662496846), ('Under the warm wind-stretched sail,', 'Red lips, and closed lids, marble pale.', 0), ('More silent than the broad sea day', 'The sailors, sadly, where she lay,', 0), ('As towards a pure place sanctified,', 'For one, who on the waters wide,', 0.7453559924999299), ('As towards a pure place sanctified,', 'Like a clear April day had died,', 0.5527707983925667), ('Looked, reverend, and scarce essayed --', 'In love and light -- a prayer of aid;', 0.5537749241945383), ('In love and light -- a prayer of aid;', 'Nigh touched the mountains, blue with rain,', 0.9428090415820635), ('Nigh touched the mountains, blue with rain,', 'Gathered -- beholding once again', 0.9574271077563381), ('When a marvelling whisper rose, and slow', 'Her large eyes open in the glow.', 0), ('Alive in golden light they gazed', 'Toward the dear shore: and while they raised', 0), ('The hills and vales long murmured of,', 'Death seemed a space to yield to Love.', 0), ('Alive in golden light they gazed', 'Vanished, she drooped, and -- smiling, died.', 0.7071067811865476), (""But, as the sun in twilight's foam"", '""Oh, Native Land; o, sense of Home,', 0), ('Vanished, she drooped, and -- smiling, died.', 'How wondrous art thou,"" many cried.', 0.5527707983925667)]"
english/bluntwil/Z400283173,10.0,4.0,15.0,"[('WRITTEN IN DISTRESS', 'Have sat there, in a shadow as of death.', 0.6009252125773316), ('We sometime sit in darkness. I long while', 'My friends and comforters no longer smile,', 0.7264831572567789), ('Have sat there, in a shadow as of death.', 'And they who grudge me wrongfully my breath', 0), ('We sometime sit in darkness. I long while', 'But I am comforted in this, that I,', 0.8660254037844386), ('My friends and comforters no longer smile,', ""Although my face is darkened to men's eyes"", 0.6666666666666667), ('But I am comforted in this, that I,', 'Now see things hidden; and I seem to spy', 0), ('We sometime sit in darkness. I long while', ""New world's above my heaven. Night is wise"", 0.5), (""Although my face is darkened to men's eyes"", 'And joy a sun which never guessed the stars.', 0.8819171036881968)]"
english/skipseyj/Z200486957,23.0,18.0,42.0,"[('A hale and hearty wight,', 'Also the winter night;', 0.7637626158259734), ('Could never yet surpass', 'The Seaton Terrace lass!', 0), ('Her Like is not in hall or cot;', 'And you would vainly pass', 1.0), ('And you would vainly pass', 'The Seaton Terrace lass.', 0), ('Right modest too is she,', 'To find a busier be;', 0), ('Like silver clear her iron gear,', ""For tidiness there's none to peer"", 0), ('Like burnished gold, the brass --', 'The Seaton Terrace lass.', 0), (""She'll wash the clothes so clean,"", 'Her linen on the green;', 0), (""She'll knit or sew, she'll bake or brew --"", ""Then what she'll do, with ease she'll do,"", 0), ('When day is passed and night at last', 'Yet fleeter shall they pass,', 0.6871842709362768), ('Yet fleeter shall they pass,', 'The Seaton Terrace lass.', 0), ('Her Like is not in hall or cot,', 'And vainly would you pass', 1.0), ('And vainly would you pass', 'The Seaton Terrace lass.', 0)]"
english/mackaych/Z300422332,33.0,28.0,36.0,"[('Let keen-eyed Science teach us what she can,', ""She strives to grope her way through Nature's plan,"", 0), ('Sitting at her window barred,', 'She turns her glances, cold and hard,', 0), ('Up to the starry vault of heaven,', 'And fancies that to her is given', 0.8333333333333334), ('Up to the starry vault of heaven,', 'To pierce the secrets hidden from the ken', 0.8333333333333335), ('To pierce the secrets hidden from the ken', 'Of the groveling heard of men;', 0), ('Sitting at her window barred,', 'In echoes wafted from afar', 0.9860132971832694), ('But Intuition tells us more than she,', 'Faintly and dimly from the infinity', 0), ('In echoes wafted from afar', 'In which we float, much wondering where we are;', 0), ('Sitting at her window barred,', ""There are more thoughts in Childhood's heart"", 0.6666666666666667), (""There are more thoughts in Childhood's heart"", 'Than subtlest Reason can impart,', 0), ('The vast Incomprehensible confronts us still;', 'Or proud Philosophy explain', 0.9574271077563381), ('Or proud Philosophy explain', 'From all the heights it can attain.', 0), ('So when the awful thunders crash', 'Obedient to the lightning flash,', 0), ('My childish faith returns; I deem I hear', 'The voice of God proclaiming from the sphere', 0), ('That Retribution follows Crime', 'In its due appointed time,', 0), ('Slow and precarious though it seems to be', 'To our weak eyes, that cannot see', 0), (""To shape tomorrow's purpose through the gloom,"", 'That hides the coming certainty of doom.', 0), ('There are far deeper lessons in the soul', 'By rule and logical control,', 0), ('Than Science can presume to teach', 'However loftily they preach.', 0), ('Cling to me, O you instincts of my youth!', 'Shadows, it may be, of Eternal Truth!', 0.8975274678557507)]"
english/humphrey/Z200402013,40.0,32.0,44.0,"[('Young heart, impatient of thy powers,', 'That knowledge comes with weary hours,', 0.82915619758885), ('Why wilt thou fret to know', 'And heavy step, and slow?', 0), ('That each thing great in its degree', 'And no perfection here may be', 0), ('In toil and care begins,', 'But that which labour wins?', 0.8858454843945541), (""Perchance 'it writ to do thee shame,"", 'That He Whom angels praise', 0.9428090415820635), (""Perchance 'it writ to do thee shame,"", ""Paused over His fair creation's frame,"", 0), ('That He Whom angels praise', 'And lingered six long days.', 0), ('His word at once had hung them there,', 'Perchance to teach thee patient care,', 0), ('Think how the great world silent lay,', ""God's Spirit brooding far away"", 1.0), ('A void and formless place,', ""Over the water's face, --"", 0), ('Till bursting on that darkness wide', 'And in her beauty and her pride,', 0.7453559924999299), ('The glorious light had birth,', 'He made the fair young earth.', 0), ('Three days she hung all cold and still,', 'No golden lustre on the hill,', 0), (""Wrapp'd in that sunless light,"", 'No silver moon at night.', 0), ('God made the sun, and in his ray', 'On all her heights the sunlight lay,', 0), ('The graceful moonbeams touched her sod', 'With slanting silver bars,', 0.6871842709362768), ('The graceful moonbeams touched her sod', '""Shouted for joy the sons of God,', 0), ('With slanting silver bars,', 'And sang the morning stars.""', 0), ('Slowly He wrought, and duly set', 'Wilt thou, His creature, chide and fret', 0), ('All things above, below; --', 'If thine advance be slow?', 0), ('Patience, and zeal, and toil He asks --', 'Nor weary of thy lowly tasks,', 0), ('Then let thine heart be strong,', 'Because the time is long.', 0)]"
english/mantrich/Z300425119,11.0,9.0,14.0,"[(""Of conscious Israel, when from Sinai's height"", 'God gave his Law! And well might deep affright', 0.7071067811865476), ('He spoke in thunder, making the heart quail', 'The soul appal: for who, by nature frail,', 0.7993052538854533), ('The soul appal: for who, by nature frail,', 'Could do his bidding? Yet beneath the veil', 0), (""Of conscious Israel, when from Sinai's height"", 'Of shadowy type, and sacrificial rite,', 0), (""Of conscious Israel, when from Sinai's height"", 'And lofty prophecy, the illumined sighed', 0.6666666666666667), ('Could do his bidding? Yet beneath the veil', 'Might far off scenes of better promise hail.', 0), ('And lofty prophecy, the illumined sighed', 'But look not there for pardon, nor confide', 0), ('And lofty prophecy, the illumined sighed', 'Might stand condemned, by that tribunal tried:', 0), ('Might stand condemned, by that tribunal tried:', 'Man see his weakness, and forego his pride.', 0)]"
american/am0240/Z200152429,20.0,8.0,32.0,"[('Lay bones of the dead,', 'Howled as she fed:', 0.5), ('All night the wild lioness', 'The wind hight and sultry,', 0.9140872800534726), ('And scarcely awake,', 'Crept Like a snake.', 0.6871842709362768), ('But a beacon gleamed redly', 'Where a golden-tressed maiden', 0.8246211251235321), ('With her passionate warble', 'And a boat to the desert shore', 0.9860132971832694), ('The white sea-mist stirred,', 'Flew Like a bird.', 0), ('That cover her brow,', 'Are all hidden now.', 0), ('Proud scorner of storms,', 'Thus clasped in thine arms.', 1.0), ('Wherever he be,', 'Of beauty, to thee:', 0), ('Of dimness and care,', 'That all things will dare!', 0)]"
english/ellisonh/Z300348814,11.0,11.0,14.0,"[('Weird incantation, cabalistic rhyme;', 'Yet I a circle round thee for a time', 0), ('I am no Necromancer, use no spell,', 'And, for the potent formulam, I tell', 0), ('Yet I a circle round thee for a time', 'Nor stir a step, save as I thy sublime', 0), ('I am no Necromancer, use no spell,', 'Self-willing Free-will thereunto compel.', 0), ('Thou smilest contemptuous; and, Like a horse', 'Or seemest -- but, friend, I gave the casting force', 0), ('From bit and harness freed, at will dost move,', 'By what I said, and so my saying prove.', 0), ('Thou smilest contemptuous; and, Like a horse', ""Three forces sway each human Being's course;"", 0)]"
english/mollineu/Z200442975,34.0,26.0,40.0,"[(""What a Succession of Delusion's here,"", 'Shall Darkness thus cover our Hemisphere?', 0), ('Whilst Righteous Reason is dethroned!', 'Ah! Must no other Law be owned,', 0), ('But a depraved Will, that still inclines', 'Disdaining to observe the Sun, that shines', 0), ('To choose the worst, and leave the best;', 'Within the Conclave of the Breast?', 0), ('Why, both in former and more modern Days,', 'Be prosecuted! Lest its Conquering Rays,', 0), ('Should Virtue, as and henious Crime,', 'Through the whole Universe should shine,', 0.0), ('And thence dispel the horrid Shades of Night,', 'That till this, rising, undeceive the Sight,', 0), ('That does surround poor Mortals, so', 'They wound their Friend, and spare their Foe:', 0), ('Striking at pure unspotted Innocence,', 'As Malefactors, guilty of Offence;', 0.7312470322826768), ('Condemning true Sincerity,', 'Whilst Barabbas hath Liberty', 0), ('Granted by common Suffrage: Birds of Prey', 'The harmless Doves; and who dare that gainsay?', 0), ('And Rapine, may uncensured tear', 'But unto these, (Oh) how severe!', 1.0), ('Yet have some few been raised in every Age,', 'Divine, which, as in secret, did engage', 0), ('Led by a Spark of Light and Love', 'To plead a little for the Dove;', 1.0), ('At least, to manifest their Discontent,', 'That they might either limit or prevent', 0.5335936864527374), ('Yea, Launch thereby into the sad Abyss', ""Except, Reclaim'd by such Advice as this,"", 0), ('Of Endless Woe and Misery;', 'They learn to show more Clemency.', 0)]"
english-ed2/ep2562/Z200671751,30.0,22.0,33.0,"[('The dismal yew and cypress tall,', ""Where rest our friends and father's all,"", 0), ('Wave over the churchyard lone,', 'Beneath the funeral stone.', 0), ('Oh early lost! over thee,', 'Nor stranger bend the knee.', 0), ('Hoarse dashing rolls the salt sea wave,', ""Over our perished darling's grave."", 0.816496580927726), (""Where rest our friends and father's all,"", 'The winds the sullen deep that tore', 0.7071067811865476), ('The winds the sullen deep that tore', 'The weeds that line the clifted shore', 0), ('His death sung chanted loud,', 'Were all his burial shroud,', 0), ('For friendly wail and holy dirge', 'Around him roared the angry surge,', 0), ('And long lament of love,', 'The curlew screamed above.', 0), ('My grief would turn to rapture now,', 'Might I but touch that pallid brow.', 0), ('The stream-born bubbles soonest burst,', 'That earliest left the source', 0.9537935951882998), ('The stream-born bubbles soonest burst,', 'Buds earliest blown are faded first,', 0), ('That earliest left the source', ""In Nature's wonted course;"", 0.5951190357119043), ('Unvexed in holy ground they sleep,', 'With guarded pace her seasons creep,', 0), ('Mo chuma! lorn am I!', 'By slow decay expire,', 0.7453559924999299), ('Mo chuma! lorn am I!', 'The son above the sire;', 0.9428090415820634), ('By slow decay expire,', 'Mo chuma! lorn am I,', 0.7453559924999299), ('His death sung chanted loud,', 'That death a backward course should hold,', 0.9128709291752769), ('That death a backward course should hold,', 'To smite the young and spare the old!', 0)]"
